Train_loss, Validation_loss, Train_acc, Validation_acc
0.6963636875152588, 221.03175354003906, 0.48366013071895425, 0.5064350064350064
232.95053100585938, 1379.9696044921875, 0.4954248366013072, 0.4800514800514801
1323.6859130859375, 849.4473266601562, 0.5, 0.4800514800514801
820.4791870117188, 606.7828369140625, 0.5, 0.51994851994852
628.3701782226562, 2317.892578125, 0.5, 0.4800514800514801
2255.7646484375, 457.4541931152344, 0.5, 0.51994851994852
487.6563720703125, 16.475589752197266, 0.5, 0.4800514800514801
16.273563385009766, 56.55813217163086, 0.5, 0.51994851994852
57.198944091796875, 407.2270812988281, 0.5, 0.51994851994852
436.10137939453125, 6680.28759765625, 0.5, 0.4800514800514801
6459.51123046875, 299.0787353515625, 0.5, 0.48133848133848134
265.29345703125, 6822.384765625, 0.5176470588235295, 0.51994851994852
7080.67724609375, 4957.61328125, 0.5, 0.51994851994852
5181.90478515625, 786.6760864257812, 0.5, 0.51994851994852
820.2423095703125, 31.406822204589844, 0.5, 0.4806949806949807
29.219528198242188, 8.583083152770996, 0.5, 0.47297297297297297
8.418988227844238, 36.899391174316406, 0.5045751633986928, 0.5205920205920206
37.91598129272461, 139.87124633789062, 0.5, 0.4800514800514801
133.70835876464844, 273.8402099609375, 0.5, 0.51994851994852
285.7577209472656, 38.635658264160156, 0.5, 0.49356499356499356
37.60495376586914, 369.60247802734375, 0.48627450980392156, 0.4800514800514801
358.3894348144531, 220.9540557861328, 0.5, 0.4800514800514801
208.41903686523438, 309.0570068359375, 0.5, 0.51994851994852
321.1102600097656, 309.38543701171875, 0.5, 0.51994851994852
325.055908203125, 17.970415115356445, 0.5, 0.5167310167310167
17.939369201660156, 181.45921325683594, 0.5130718954248366, 0.4800514800514801
175.2488555908203, 62.460784912109375, 0.5, 0.4800514800514801
61.27067947387695, 227.34754943847656, 0.5, 0.51994851994852
235.8229217529297, 217.4979705810547, 0.5, 0.51994851994852
227.00210571289062, 29.619813919067383, 0.5, 0.5193050193050193
30.80988121032715, 93.7928466796875, 0.5, 0.4800514800514801
90.3517837524414, 137.56788635253906, 0.5, 0.4800514800514801
131.88485717773438, 116.97451782226562, 0.5, 0.4800514800514801
112.45565795898438, 53.33349609375, 0.5, 0.4800514800514801
51.17547607421875, 33.37751770019531, 0.5, 0.51994851994852
34.924015045166016, 64.91783142089844, 0.5, 0.51994851994852
67.85194396972656, 58.688838958740234, 0.5, 0.51994851994852
61.683876037597656, 26.371353149414062, 0.5, 0.5205920205920206
26.941679000854492, 26.315275192260742, 0.5, 0.4800514800514801
25.162057876586914, 40.357398986816406, 0.5, 0.4800514800514801
38.6731071472168, 36.40094757080078, 0.5, 0.4800514800514801
34.89699935913086, 26.711381912231445, 0.5, 0.4800514800514801
25.596683502197266, 12.470154762268066, 0.5, 0.4800514800514801
12.05197525024414, 4.288282871246338, 0.5006535947712418, 0.5038610038610039
4.404918670654297, 11.960363388061523, 0.5071895424836601, 0.5193050193050193
12.500385284423828, 14.596905708312988, 0.5, 0.51994851994852
15.170121192932129, 13.335064888000488, 0.5, 0.51994851994852
13.821540832519531, 9.498602867126465, 0.5, 0.51994851994852
9.767865180969238, 3.6487228870391846, 0.5, 0.5167310167310167
3.8970043659210205, 3.3386268615722656, 0.5019607843137255, 0.4800514800514801
3.2088253498077393, 4.62074613571167, 0.5006535947712418, 0.4800514800514801
4.424655437469482, 4.737817287445068, 0.5, 0.4800514800514801
4.610345363616943, 4.071347713470459, 0.5, 0.4800514800514801
3.901705265045166, 2.7885701656341553, 0.5, 0.4800514800514801
2.756882429122925, 1.4321739673614502, 0.5, 0.48326898326898327
1.452104926109314, 0.8879399299621582, 0.5, 0.48584298584298585
0.8808996081352234, 1.3999844789505005, 0.48562091503267973, 0.5167310167310167
1.4731210470199585, 1.937286615371704, 0.5019607843137255, 0.51994851994852
2.0008928775787354, 2.0087177753448486, 0.5, 0.51994851994852
2.0782651901245117, 1.7307312488555908, 0.5, 0.5193050193050193
1.776153564453125, 1.5184015035629272, 0.5, 0.51994851994852
1.5636067390441895, 1.2637062072753906, 0.5, 0.51994851994852
1.2681353092193604, 0.9419662356376648, 0.5, 0.5167310167310167
0.939039945602417, 0.7797786593437195, 0.5, 0.5122265122265123
0.7861732840538025, 0.8039686679840088, 0.5006535947712418, 0.49163449163449163
0.7685495615005493, 0.9388536810874939, 0.5196078431372549, 0.48133848133848134
0.9147750735282898, 1.0911900997161865, 0.503921568627451, 0.4749034749034749
1.0633692741394043, 1.1563255786895752, 0.4980392156862745, 0.48133848133848134
1.1332684755325317, 1.1946736574172974, 0.5013071895424837, 0.47812097812097815
1.149587869644165, 1.114967942237854, 0.5013071895424837, 0.4774774774774775
1.0690301656723022, 1.082167625427246, 0.5006535947712418, 0.47876447876447875
1.038713812828064, 0.9935641884803772, 0.5006535947712418, 0.47812097812097815
0.9659101366996765, 0.9298699498176575, 0.4980392156862745, 0.4800514800514801
0.8939508199691772, 0.860388457775116, 0.5058823529411764, 0.47425997425997424
0.8449329137802124, 0.7992192506790161, 0.5006535947712418, 0.4794079794079794
0.7818257808685303, 0.7639449238777161, 0.5045751633986928, 0.4948519948519948
0.7671492695808411, 0.7450124025344849, 0.48366013071895425, 0.5070785070785071
0.7472265958786011, 0.7315095663070679, 0.4803921568627451, 0.5212355212355212
0.7517841458320618, 0.7715809941291809, 0.5143790849673202, 0.5012870012870013
0.7624683380126953, 0.7952789664268494, 0.4895424836601307, 0.5019305019305019
0.7935774326324463, 0.8034294843673706, 0.5019607843137255, 0.5070785070785071
0.8023297786712646, 0.7887024283409119, 0.5104575163398692, 0.5341055341055341
0.8064954876899719, 0.8050394058227539, 0.5026143790849673, 0.5102960102960103
0.8084139227867126, 0.8011854290962219, 0.503921568627451, 0.49935649935649934
0.8134821653366089, 0.781376302242279, 0.4980392156862745, 0.5070785070785071
0.7898141741752625, 0.7846808433532715, 0.5098039215686274, 0.5045045045045045
0.812786877155304, 0.7700336575508118, 0.4830065359477124, 0.5180180180180181
0.7644332051277161, 0.7796452641487122, 0.5137254901960784, 0.5148005148005148
0.7832635045051575, 0.7682021260261536, 0.4993464052287582, 0.48841698841698844
0.7670731544494629, 0.740985631942749, 0.5, 0.5218790218790219
0.7512499690055847, 0.7545983195304871, 0.5091503267973856, 0.5032175032175032
0.7390452027320862, 0.7638112902641296, 0.5078431372549019, 0.4839124839124839
0.7610664963722229, 0.7530689835548401, 0.4993464052287582, 0.4877734877734878
0.7341917157173157, 0.7329860925674438, 0.5215686274509804, 0.525096525096525
0.7516990900039673, 0.7424281239509583, 0.49673202614379086, 0.5077220077220077
0.7433445453643799, 0.7492421865463257, 0.49869281045751634, 0.5045045045045045
0.7344875931739807, 0.7415013313293457, 0.5052287581699346, 0.48906048906048905
0.7342529296875, 0.7333247661590576, 0.5058823529411764, 0.5180180180180181
0.7431619763374329, 0.7209199070930481, 0.4830065359477124, 0.5193050193050193
0.7387056946754456, 0.740475594997406, 0.515686274509804, 0.5032175032175032
0.7230372428894043, 0.7386952042579651, 0.5019607843137255, 0.49871299871299873
0.7408595085144043, 0.7428446412086487, 0.5, 0.5083655083655083
0.7353934645652771, 0.7300654649734497, 0.5111111111111111, 0.5077220077220077
0.7372115254402161, 0.7369629740715027, 0.5, 0.4980694980694981
0.7337877154350281, 0.7350171804428101, 0.5098039215686274, 0.4897039897039897
0.7411203980445862, 0.739289402961731, 0.4993464052287582, 0.49935649935649934
0.7375436425209045, 0.7406403422355652, 0.5032679738562091, 0.5
0.746183454990387, 0.7401201725006104, 0.47843137254901963, 0.49163449163449163
0.7287020683288574, 0.7422530651092529, 0.5052287581699346, 0.4942084942084942
0.7421541213989258, 0.7356921434402466, 0.49869281045751634, 0.4839124839124839
0.7377017140388489, 0.7474727630615234, 0.5104575163398692, 0.47554697554697556
0.713242769241333, 0.7335761189460754, 0.538562091503268, 0.4929214929214929
0.7484793663024902, 0.7434853911399841, 0.49084967320261436, 0.5
0.7394391894340515, 0.7383040189743042, 0.4849673202614379, 0.5122265122265123
0.7331120371818542, 0.7496448755264282, 0.5098039215686274, 0.48455598455598453
0.7506921887397766, 0.7381425499916077, 0.47843137254901963, 0.4954954954954955
0.73673415184021, 0.7333570122718811, 0.5019607843137255, 0.5077220077220077
0.7373808026313782, 0.7322297096252441, 0.5026143790849673, 0.509009009009009
0.7507092952728271, 0.7256680130958557, 0.48169934640522877, 0.5135135135135135
0.7313101291656494, 0.7352160811424255, 0.5241830065359477, 0.5212355212355212
0.7381383776664734, 0.7244588732719421, 0.49019607843137253, 0.5083655083655083
0.7299103140830994, 0.7324833869934082, 0.4980392156862745, 0.5012870012870013
0.7559868693351746, 0.7510642409324646, 0.4869281045751634, 0.49034749034749037
0.7340244054794312, 0.7313946485519409, 0.4973856209150327, 0.5025740025740025
0.7299133539199829, 0.7350809574127197, 0.5013071895424837, 0.5186615186615187
0.7414076924324036, 0.7330194115638733, 0.49411764705882355, 0.49163449163449163
0.7429742813110352, 0.7338082194328308, 0.48366013071895425, 0.5128700128700129
0.7369834780693054, 0.7527787089347839, 0.49673202614379086, 0.4716859716859717
0.731666624546051, 0.7273372411727905, 0.5098039215686274, 0.5212355212355212
0.747928261756897, 0.7382493615150452, 0.4843137254901961, 0.5102960102960103
0.743937075138092, 0.722039520740509, 0.4954248366013072, 0.5122265122265123
0.7329110503196716, 0.7210302352905273, 0.4934640522875817, 0.5180180180180181
0.7336971759796143, 0.7426421642303467, 0.5137254901960784, 0.5012870012870013
0.7401432394981384, 0.7425227761268616, 0.48823529411764705, 0.5
0.7415294647216797, 0.7383894324302673, 0.4947712418300654, 0.510939510939511
0.7419389486312866, 0.7442057728767395, 0.4875816993464052, 0.4800514800514801
0.738013744354248, 0.736118733882904, 0.5013071895424837, 0.4980694980694981
0.7366014122962952, 0.7349117994308472, 0.4869281045751634, 0.5045045045045045
0.728705644607544, 0.7463936805725098, 0.5111111111111111, 0.4864864864864865
0.7258705496788025, 0.727104127407074, 0.515032679738562, 0.5006435006435006
0.7388696670532227, 0.7402166724205017, 0.5098039215686274, 0.5019305019305019
0.7428506016731262, 0.7407369613647461, 0.4875816993464052, 0.4922779922779923
0.7476577758789062, 0.7379459738731384, 0.49019607843137253, 0.5006435006435006
0.7361447215080261, 0.7383225560188293, 0.5013071895424837, 0.5032175032175032
0.7364158630371094, 0.7346315383911133, 0.5, 0.5045045045045045
0.7395637631416321, 0.7114402055740356, 0.48823529411764705, 0.5296010296010296
0.7298444509506226, 0.7502970695495605, 0.5111111111111111, 0.4871299871299871
0.7262395620346069, 0.7342395782470703, 0.5104575163398692, 0.5205920205920206
0.7324492335319519, 0.7383129596710205, 0.5084967320261438, 0.5006435006435006
0.7319552302360535, 0.7341093420982361, 0.4888888888888889, 0.4954954954954955
0.7516664862632751, 0.7321234345436096, 0.4830065359477124, 0.5057915057915058
0.7354951500892639, 0.7415993213653564, 0.5124183006535947, 0.5057915057915058
0.7464324235916138, 0.7341973781585693, 0.47843137254901963, 0.5045045045045045
0.7348899841308594, 0.7355294227600098, 0.5045751633986928, 0.4980694980694981
0.7234209179878235, 0.7513550519943237, 0.515686274509804, 0.481981981981982
0.7332758903503418, 0.7227498292922974, 0.5137254901960784, 0.5148005148005148
0.7322465181350708, 0.7514013648033142, 0.4934640522875817, 0.4774774774774775
0.7474108934402466, 0.730555534362793, 0.48169934640522877, 0.5102960102960103
0.7338520884513855, 0.7402997016906738, 0.49607843137254903, 0.4871299871299871
0.7244454026222229, 0.7293261289596558, 0.5032679738562091, 0.5077220077220077
0.7298567891120911, 0.7315995097160339, 0.5163398692810458, 0.4877734877734878
0.7377283573150635, 0.7219073176383972, 0.5104575163398692, 0.5148005148005148
0.7284079790115356, 0.7597090601921082, 0.5078431372549019, 0.4800514800514801
0.735789954662323, 0.749152421951294, 0.5189542483660131, 0.47361647361647363
0.7312978506088257, 0.7403524518013, 0.5032679738562091, 0.49034749034749037
0.747843325138092, 0.7441135048866272, 0.4843137254901961, 0.5006435006435006
0.7437891960144043, 0.7470599412918091, 0.4928104575163399, 0.4749034749034749
0.7336730360984802, 0.7306169867515564, 0.5143790849673202, 0.49935649935649934
0.745070219039917, 0.7321581840515137, 0.4895424836601307, 0.49356499356499356
0.7416473627090454, 0.7262560129165649, 0.4947712418300654, 0.49613899613899615
0.729682207107544, 0.7446705102920532, 0.515686274509804, 0.4864864864864865
0.7436579465866089, 0.7331186532974243, 0.49607843137254903, 0.49935649935649934
0.7451394200325012, 0.7312686443328857, 0.47581699346405226, 0.49871299871299873
0.7335478663444519, 0.7508055567741394, 0.5130718954248366, 0.46332046332046334
0.7468070387840271, 0.7417928576469421, 0.47843137254901963, 0.49871299871299873
0.7168722152709961, 0.7346663475036621, 0.5104575163398692, 0.5025740025740025
0.7425145506858826, 0.7477254271507263, 0.4823529411764706, 0.481981981981982
0.7291721105575562, 0.7367600798606873, 0.5124183006535947, 0.5038610038610039
0.7266701459884644, 0.726426362991333, 0.5065359477124183, 0.5205920205920206
0.7378748059272766, 0.7437741160392761, 0.5071895424836601, 0.49034749034749037
0.7297916412353516, 0.7408000230789185, 0.515686274509804, 0.4980694980694981
0.7331269383430481, 0.7388624548912048, 0.4888888888888889, 0.4948519948519948
0.7400248646736145, 0.7382377982139587, 0.4869281045751634, 0.4954954954954955
0.7299521565437317, 0.7445011734962463, 0.5137254901960784, 0.4774774774774775
0.7379317879676819, 0.7317015528678894, 0.5052287581699346, 0.5148005148005148
0.741954505443573, 0.7318090796470642, 0.5032679738562091, 0.5154440154440154
0.7317620515823364, 0.7332200407981873, 0.5176470588235295, 0.5135135135135135
0.7346895337104797, 0.7344558238983154, 0.5163398692810458, 0.5115830115830116
0.7300575375556946, 0.7320755124092102, 0.5019607843137255, 0.4967824967824968
0.7307016253471375, 0.7376770973205566, 0.5058823529411764, 0.5012870012870013
0.7398161292076111, 0.7212091088294983, 0.48627450980392156, 0.5173745173745173
0.7187857627868652, 0.7125740051269531, 0.5209150326797386, 0.5321750321750321
0.7538065314292908, 0.7305806279182434, 0.4843137254901961, 0.5122265122265123
0.7361556887626648, 0.7434493899345398, 0.5013071895424837, 0.48841698841698844
0.7411395907402039, 0.7257203459739685, 0.4954248366013072, 0.5205920205920206
0.7440330982208252, 0.7329827547073364, 0.4895424836601307, 0.48584298584298585
0.7401248216629028, 0.7470908761024475, 0.47843137254901963, 0.48841698841698844
0.727546215057373, 0.7456973791122437, 0.5084967320261438, 0.4871299871299871
0.7229435443878174, 0.7369211912155151, 0.5032679738562091, 0.4974259974259974
0.7392191886901855, 0.7356261610984802, 0.4954248366013072, 0.4839124839124839
0.7337799668312073, 0.745514452457428, 0.5065359477124183, 0.4851994851994852
0.7300952076911926, 0.7340878844261169, 0.5137254901960784, 0.4967824967824968
0.7363528609275818, 0.7332656979560852, 0.4928104575163399, 0.5115830115830116
0.739159107208252, 0.7253385186195374, 0.4973856209150327, 0.509009009009009
0.7593227624893188, 0.742338240146637, 0.4830065359477124, 0.4942084942084942
0.7285282015800476, 0.7326726317405701, 0.5052287581699346, 0.5128700128700129
0.7283819913864136, 0.7452031970024109, 0.5183006535947713, 0.49613899613899615
0.7321150898933411, 0.742883026599884, 0.5091503267973856, 0.4768339768339768
0.7408266663551331, 0.7257658839225769, 0.4869281045751634, 0.5205920205920206
0.7445774674415588, 0.7590640187263489, 0.4915032679738562, 0.46846846846846846
0.7430193424224854, 0.7385955452919006, 0.48169934640522877, 0.5
0.7433604001998901, 0.7455118894577026, 0.4915032679738562, 0.48326898326898327
0.7421926259994507, 0.7341038584709167, 0.4797385620915033, 0.4948519948519948
0.7420986294746399, 0.7386536002159119, 0.4980392156862745, 0.5045045045045045
0.7362187504768372, 0.730850100517273, 0.503921568627451, 0.5077220077220077
0.7417687773704529, 0.7429336905479431, 0.492156862745098, 0.48584298584298585
0.7337170243263245, 0.7402992844581604, 0.4980392156862745, 0.5070785070785071
0.7473400831222534, 0.7341082096099854, 0.47843137254901963, 0.49163449163449163
0.7433934211730957, 0.733936607837677, 0.48627450980392156, 0.5135135135135135
0.7474139332771301, 0.7326151132583618, 0.49411764705882355, 0.4967824967824968
0.7370372414588928, 0.7222539782524109, 0.5052287581699346, 0.51994851994852
0.7513824105262756, 0.741464376449585, 0.47320261437908495, 0.49613899613899615
0.7494308352470398, 0.7476568818092346, 0.49084967320261436, 0.47812097812097815
0.7378721237182617, 0.7351295948028564, 0.4954248366013072, 0.5045045045045045
0.741366982460022, 0.7351082563400269, 0.5143790849673202, 0.5038610038610039
